maintenance_id,start_time,end_time,machine_id,line_id,technician_id,maintenance_type_id,related_failure_id,duration_minutes,labor_cost,parts_cost,part_id,part_quantity,total_cost
1005,2023-12-06 16:48:00,2023-12-06 17:09:00,12,3,2,1,,21,129.5,84000,16.0,2,84129.5
1006,2023-12-07 01:48:00,2023-12-07 04:00:00,10,3,3,2,274.0,132,770.0,60000,18.0,1,60770.0
1007,2023-12-07 06:21:00,2023-12-07 08:00:00,5,2,2,2,275.0,99,610.5,60000,18.0,1,60610.5
1008,2023-12-07 20:02:00,2023-12-07 20:59:00,10,3,4,1,,57,304.0,3500,5.0,1,3804.0
1009,2023-12-08 18:11:00,2023-12-08 22:00:00,8,2,8,2,276.0,229,1603.0,0,,0,1603.0
1010,2023-12-09 00:00:00,2023-12-09 05:00:00,3,1,3,2,277.0,300,1750.0,0,,0,1750.0
1011,2023-12-09 08:53:00,2023-12-09 09:15:00,5,2,7,1,,22,128.33,4800,7.0,1,4928.33
1012,2023-12-09 19:54:00,2023-12-09 20:30:00,2,1,6,1,,36,192.0,42000,16.0,1,42192.0
1013,2023-12-11 17:40:00,2023-12-11 18:06:00,8,2,10,1,,26,169.0,9800,14.0,1,9969.0
1014,2023-12-11 21:40:00,2023-12-11 22:35:00,1,1,2,1,,55,339.17,55000,17.0,1,55339.17
1015,2023-12-12 12:32:00,2023-12-12 13:09:00,6,2,5,1,,37,215.83,0,,0,215.83
1016,2023-12-13 19:30:00,2023-12-14 01:00:00,1,1,2,2,278.0,330,2035.0,47000,20.0,1,49035.0
1017,2023-12-14 07:15:00,2023-12-14 07:53:00,9,3,4,1,,38,202.67,0,,0,202.67
1018,2023-12-14 18:24:00,2023-12-14 19:22:00,3,1,10,1,,58,377.0,0,,0,377.0
1019,2023-12-15 09:41:00,2023-12-15 16:00:00,7,2,2,2,279.0,379,2337.17,0,,0,2337.17
1020,2023-12-16 09:32:00,2023-12-16 10:01:00,4,1,9,1,,29,188.5,0,,0,188.5
1021,2023-12-17 08:51:00,2023-12-17 09:14:00,11,3,7,1,,23,134.17,3200,8.0,1,3334.17
1022,2023-12-17 17:53:00,2023-12-17 18:42:00,12,3,5,1,,49,285.83,0,,0,285.83
1023,2023-12-20 12:43:00,2023-12-20 13:04:00,5,2,7,1,,21,122.5,0,,0,122.5
1024,2023-12-20 13:22:00,2023-12-20 20:00:00,6,2,10,2,280.0,398,2587.0,8400,6.0,2,10987.0
1025,2023-12-21 06:29:00,2023-12-21 07:20:00,10,3,6,1,,51,272.0,0,,0,272.0
1026,2023-12-22 06:46:00,2023-12-22 14:00:00,2,1,9,2,281.0,434,2821.0,3600,4.0,3,6421.0
1027,2023-12-22 16:27:00,2023-12-22 16:57:00,6,2,10,1,,30,195.0,0,,0,195.0
1028,2023-12-23 09:09:00,2023-12-23 09:45:00,2,1,2,1,,36,222.0,42000,16.0,1,42222.0
1029,2023-12-24 06:13:00,2023-12-24 06:53:00,1,1,5,1,,40,233.33,0,,0,233.33
1030,2023-12-25 07:36:00,2023-12-25 08:08:00,8,2,5,1,,32,186.67,0,,0,186.67
1031,2023-12-25 09:15:00,2023-12-25 09:42:00,9,3,2,1,,27,166.5,84000,16.0,2,84166.5
1032,2023-12-26 19:03:00,2023-12-26 19:48:00,3,1,3,1,,45,262.5,19500,12.0,1,19762.5
1033,2023-12-27 11:05:00,2023-12-27 14:00:00,4,1,8,2,282.0,175,1225.0,22000,11.0,1,23225.0
1034,2023-12-27 16:01:00,2023-12-27 21:00:00,11,3,3,2,283.0,299,1744.17,12500,9.0,1,14244.17
1035,2023-12-28 06:42:00,2023-12-28 07:37:00,11,3,5,1,,55,320.83,2400,2.0,1,2720.83
1036,2023-12-28 08:19:00,2023-12-28 10:00:00,10,3,7,2,284.0,101,589.17,4200,6.0,1,4789.17
1037,2023-12-28 20:55:00,2023-12-28 23:00:00,9,3,5,2,285.0,125,729.17,0,,0,729.17
1038,2023-12-29 02:18:00,2023-12-29 07:00:00,12,3,8,2,286.0,282,1974.0,5400,1.0,3,7374.0
1039,2023-12-29 12:58:00,2023-12-29 15:00:00,7,2,9,2,287.0,122,793.0,0,,0,793.0
1040,2023-12-30 08:33:00,2023-12-30 09:15:00,5,2,5,1,,42,245.0,0,,0,245.0
1041,2023-12-30 14:31:00,2023-12-30 15:00:00,12,3,9,1,,29,188.5,0,,0,188.5
1042,2024-01-01 06:27:00,2024-01-01 11:06:00,1,1,5,1,,279,1627.5,0,,0,1627.5
1043,2024-01-01 19:12:00,2024-01-01 19:58:00,10,3,5,1,,46,268.33,0,,0,268.33
1044,2024-01-02 09:04:00,2024-01-02 13:48:00,7,2,10,1,,284,1846.0,18500,10.0,1,20346.0
1045,2024-01-02 10:59:00,2024-01-02 16:54:00,2,1,3,1,,355,2070.83,1200,4.0,1,3270.83
1046,2024-01-03 11:58:00,2024-01-03 17:59:00,11,3,3,1,,361,2105.83,16000,13.0,1,18105.83
1047,2024-01-04 11:00:00,2024-01-04 14:30:00,9,3,9,1,,210,1365.0,0,,0,1365.0
1048,2024-01-04 11:44:00,2024-01-04 12:36:00,6,2,2,1,,52,320.67,0,,0,320.67
1049,2024-01-04 17:52:00,2024-01-04 18:22:00,9,3,6,1,,30,160.0,9800,14.0,1,9960.0
1050,2024-01-05 06:32:00,2024-01-05 07:03:00,1,1,4,1,,31,165.33,0,,0,165.33
1051,2024-01-05 09:23:00,2024-01-05 09:47:00,2,1,3,1,,24,140.0,0,,0,140.0
1052,2024-01-05 21:08:00,2024-01-05 21:36:00,8,2,7,1,,28,163.33,0,,0,163.33
1053,2024-01-06 06:40:00,2024-01-06 07:12:00,4,1,2,1,,32,197.33,18500,10.0,1,18697.33
1054,2024-01-08 12:12:00,2024-01-08 12:42:00,7,2,4,1,,30,160.0,900,3.0,1,1060.0
1055,2024-01-08 18:20:00,2024-01-08 22:00:00,3,1,8,2,288.0,220,1540.0,0,,0,1540.0
1056,2024-01-08 21:16:00,2024-01-08 22:11:00,11,3,8,1,,55,385.0,0,,0,385.0
1057,2024-01-09 16:05:00,2024-01-09 16:42:00,3,1,6,1,,37,197.33,0,,0,197.33
1058,2024-01-09 18:55:00,2024-01-09 19:51:00,12,3,7,1,,56,326.67,0,,0,326.67
1059,2024-01-10 19:25:00,2024-01-10 21:00:00,5,2,2,2,289.0,95,585.83,8700,15.0,1,9285.83
1060,2024-01-12 12:52:00,2024-01-12 13:26:00,10,3,5,1,,34,198.33,0,,0,198.33
1061,2024-01-12 15:35:00,2024-01-12 15:59:00,5,2,10,1,,24,156.0,0,,0,156.0
1062,2024-01-13 13:20:00,2024-01-13 18:00:00,9,3,3,2,290.0,280,1633.33,19500,12.0,1,21133.33
1063,2024-01-16 17:16:00,2024-01-16 17:41:00,9,3,2,1,,25,154.17,1200,4.0,1,1354.17
1064,2024-01-17 09:47:00,2024-01-17 10:33:00,6,2,7,1,,46,268.33,38000,19.0,1,38268.33
1065,2024-01-17 11:55:00,2024-01-17 12:36:00,8,2,2,1,,41,252.83,0,,0,252.83
1066,2024-01-19 07:12:00,2024-01-19 07:42:00,2,1,4,1,,30,160.0,44000,11.0,2,44160.0
1067,2024-01-19 08:53:00,2024-01-19 09:20:00,1,1,3,1,,27,157.5,60000,18.0,1,60157.5
1068,2024-01-19 19:06:00,2024-01-20 00:54:00,5,2,7,1,,348,2030.0,37500,9.0,3,39530.0
1069,2024-01-20 04:53:00,2024-01-20 09:00:00,12,3,9,2,291.0,247,1605.5,19500,12.0,1,21105.5
1070,2024-01-20 09:25:00,2024-01-20 10:06:00,4,1,8,1,,41,287.0,0,,0,287.0
1071,2024-01-20 09:40:00,2024-01-20 10:37:00,3,1,3,1,,57,332.5,0,,0,332.5
1072,2024-01-20 18:45:00,2024-01-20 19:05:00,7,2,9,1,,20,130.0,0,,0,130.0
1073,2024-01-20 22:16:00,2024-01-21 01:00:00,11,3,8,2,293.0,164,1148.0,37000,10.0,2,38148.0
1074,2024-01-20 22:42:00,2024-01-21 02:00:00,6,2,8,2,292.0,198,1386.0,47000,20.0,1,48386.0
1075,2024-01-21 10:48:00,2024-01-21 14:47:00,4,1,9,1,,239,1553.5,32000,13.0,2,33553.5
1076,2024-01-21 19:18:00,2024-01-21 20:12:00,11,3,9,1,,54,351.0,3200,8.0,1,3551.0
1077,2024-01-23 11:56:00,2024-01-23 12:35:00,12,3,3,1,,39,227.5,0,,0,227.5
1078,2024-01-23 19:29:00,2024-01-23 20:04:00,5,2,2,1,,35,215.83,60000,18.0,1,60215.83
1079,2024-01-25 04:16:00,2024-01-25 07:00:00,8,2,3,2,294.0,164,956.67,110000,17.0,2,110956.67
1080,2024-01-25 15:36:00,2024-01-25 16:15:00,10,3,2,1,,39,240.5,0,,0,240.5
1081,2024-01-26 10:32:00,2024-01-26 15:00:00,7,2,8,2,295.0,268,1876.0,1800,3.0,2,3676.0
1082,2024-01-27 11:58:00,2024-01-27 18:00:00,1,1,5,2,296.0,362,2111.67,2400,2.0,1,4511.67
1083,2024-01-28 22:22:00,2024-01-29 00:00:00,9,3,1,2,297.0,98,898.33,55000,17.0,1,55898.33
1084,2024-01-29 12:54:00,2024-01-29 13:29:00,2,1,7,1,,35,204.17,9800,14.0,1,10004.17
1085,2024-01-30 07:46:00,2024-01-30 09:00:00,2,1,5,2,298.0,74,431.67,0,,0,431.67
1086,2024-01-30 10:24:00,2024-01-30 11:21:00,3,1,8,1,,57,399.0,0,,0,399.0
1087,2024-01-30 14:27:00,2024-01-30 15:00:00,9,3,6,1,,33,176.0,4200,6.0,1,4376.0
1088,2024-01-30 16:38:00,2024-01-30 17:06:00,6,2,6,1,,28,149.33,8400,6.0,2,8549.33
1089,2024-01-30 18:22:00,2024-01-30 19:15:00,8,2,10,1,,53,344.5,0,,0,344.5
1090,2024-01-31 11:19:00,2024-01-31 16:00:00,4,1,9,2,299.0,281,1826.5,5400,1.0,3,7226.5
1091,2024-02-02 08:11:00,2024-02-02 08:38:00,7,2,9,1,,27,175.5,22000,11.0,1,22175.5
1092,2024-02-02 17:00:00,2024-02-02 17:37:00,11,3,9,1,,37,240.5,0,,0,240.5
1093,2024-02-02 19:32:00,2024-02-02 20:19:00,1,1,2,1,,47,289.83,0,,0,289.83
1094,2024-02-04 07:16:00,2024-02-04 10:00:00,3,1,9,2,300.0,164,1066.0,0,,0,1066.0
1095,2024-02-04 16:40:00,2024-02-04 17:15:00,12,3,3,1,,35,204.17,0,,0,204.17
1096,2024-02-05 13:19:00,2024-02-05 13:41:00,5,2,8,1,,22,154.0,18500,10.0,1,18654.0
1097,2024-02-07 08:22:00,2024-02-07 15:00:00,11,3,7,2,301.0,398,2321.67,120000,18.0,2,122321.67
1098,2024-02-07 13:00:00,2024-02-07 13:56:00,10,3,7,1,,56,326.67,0,,0,326.67
1099,2024-02-08 02:12:00,2024-02-08 09:00:00,6,2,5,2,302.0,408,2380.0,0,,0,2380.0
1100,2024-02-09 09:09:00,2024-02-09 09:31:00,6,2,2,1,,22,135.67,0,,0,135.67
1101,2024-02-11 06:49:00,2024-02-11 07:27:00,9,3,7,1,,38,221.67,2400,4.0,2,2621.67
1102,2024-02-11 07:14:00,2024-02-11 08:07:00,4,1,8,1,,53,371.0,0,,0,371.0
1103,2024-02-11 13:03:00,2024-02-11 13:47:00,2,1,4,1,,44,234.67,4800,7.0,1,5034.67
1104,2024-02-12 07:02:00,2024-02-12 07:49:00,8,2,7,1,,47,274.17,7000,5.0,2,7274.17
1105,2024-02-12 08:49:00,2024-02-12 11:00:00,10,3,1,2,303.0,131,1200.83,0,,0,1200.83
1106,2024-02-12 20:11:00,2024-02-12 20:38:00,11,3,9,1,,27,175.5,4800,7.0,1,4975.5
1107,2024-02-13 15:21:00,2024-02-13 16:01:00,3,1,10,1,,40,260.0,0,,0,260.0
1108,2024-02-14 05:28:00,2024-02-14 07:00:00,2,1,9,2,304.0,92,598.0,1200,4.0,1,1798.0
1109,2024-02-15 14:01:00,2024-02-15 14:32:00,12,3,9,1,,31,201.5,0,,0,201.5
1110,2024-02-16 10:44:00,2024-02-16 11:15:00,7,2,2,1,,31,191.17,0,,0,191.17
1111,2024-02-16 17:47:00,2024-02-16 18:25:00,1,1,5,1,,38,221.67,0,,0,221.67
1112,2024-02-18 08:39:00,2024-02-18 09:03:00,5,2,5,1,,24,140.0,19500,12.0,1,19640.0
1113,2024-02-21 10:31:00,2024-02-21 11:25:00,10,3,6,1,,54,288.0,0,,0,288.0
1114,2024-02-23 09:37:00,2024-02-23 10:23:00,11,3,10,1,,46,299.0,0,,0,299.0
1115,2024-02-23 11:16:00,2024-02-23 11:54:00,6,2,4,1,,38,202.67,0,,0,202.67
1116,2024-02-23 16:28:00,2024-02-23 17:19:00,2,1,3,1,,51,297.5,0,,0,297.5
1117,2024-02-24 01:45:00,2024-02-24 10:00:00,5,2,3,2,305.0,495,2887.5,0,,0,2887.5
1118,2024-02-24 06:39:00,2024-02-24 07:09:00,4,1,4,1,,30,160.0,0,,0,160.0
1119,2024-02-25 05:46:00,2024-02-25 13:00:00,8,2,11,2,306.0,434,6148.33,0,,0,6148.33
1120,2024-02-25 13:33:00,2024-02-25 14:04:00,3,1,10,1,,31,201.5,37000,10.0,2,37201.5
1121,2024-02-25 16:01:00,2024-02-25 16:50:00,9,3,8,1,,49,343.0,0,,0,343.0
1122,2024-02-25 17:25:00,2024-02-25 17:53:00,12,3,10,1,,28,182.0,0,,0,182.0
1123,2024-02-26 06:03:00,2024-02-26 12:00:00,4,1,5,2,307.0,357,2082.5,32000,13.0,2,34082.5
1124,2024-02-28 21:48:00,2024-02-28 22:24:00,1,1,6,1,,36,192.0,0,,0,192.0
1125,2024-03-01 02:17:00,2024-03-01 07:00:00,6,2,5,2,308.0,283,1650.83,76000,19.0,2,77650.83
1126,2024-03-01 16:35:00,2024-03-01 21:00:00,7,2,10,2,309.0,265,1722.5,3200,8.0,1,4922.5
1127,2024-03-02 06:42:00,2024-03-02 12:00:00,9,3,8,2,310.0,318,2226.0,38000,19.0,1,40226.0
1128,2024-03-02 06:56:00,2024-03-02 07:45:00,5,2,6,1,,49,261.33,0,,0,261.33
1129,2024-03-03 14:31:00,2024-03-04 00:00:00,1,1,4,2,311.0,569,3034.67,0,,0,3034.67
1130,2024-03-04 01:38:00,2024-03-04 08:00:00,11,3,3,2,312.0,382,2228.33,18500,10.0,1,20728.33
1131,2024-03-04 16:41:00,2024-03-04 19:00:00,12,3,2,2,313.0,139,857.17,10500,5.0,3,11357.17
1132,2024-03-05 08:04:00,2024-03-05 08:52:00,6,2,6,1,,48,256.0,0,,0,256.0
1133,2024-03-05 13:45:00,2024-03-05 14:10:00,10,3,10,1,,25,162.5,0,,0,162.5
1134,2024-03-06 09:20:00,2024-03-06 10:14:00,8,2,10,1,,54,351.0,0,,0,351.0
1135,2024-03-07 11:08:00,2024-03-07 11:33:00,4,1,10,1,,25,162.5,6400,8.0,2,6562.5
1136,2024-03-07 20:23:00,2024-03-07 20:56:00,11,3,10,1,,33,214.5,0,,0,214.5
1137,2024-03-07 21:19:00,2024-03-07 22:17:00,12,3,3,1,,58,338.33,0,,0,338.33
1138,2024-03-08 15:50:00,2024-03-08 16:28:00,2,1,6,1,,38,202.67,0,,0,202.67
1139,2024-03-09 06:12:00,2024-03-09 06:51:00,9,3,7,1,,39,227.5,0,,0,227.5
1140,2024-03-10 12:09:00,2024-03-10 12:45:00,3,1,6,1,,36,192.0,0,,0,192.0
1141,2024-03-10 19:56:00,2024-03-10 21:00:00,2,1,9,2,314.0,64,416.0,0,,0,416.0
1142,2024-03-11 17:40:00,2024-03-11 18:36:00,1,1,9,1,,56,364.0,0,,0,364.0
1143,2024-03-12 10:07:00,2024-03-12 10:51:00,7,2,8,1,,44,308.0,0,,0,308.0
1144,2024-03-15 11:21:00,2024-03-15 11:58:00,5,2,9,1,,37,240.5,0,,0,240.5
1145,2024-03-15 22:55:00,2024-03-16 01:00:00,7,2,5,2,315.0,125,729.17,0,,0,729.17
1146,2024-03-16 11:53:00,2024-03-16 12:22:00,8,2,6,1,,29,154.67,0,,0,154.67
1147,2024-03-17 00:07:00,2024-03-17 08:00:00,9,3,3,2,316.0,473,2759.17,0,,0,2759.17
1148,2024-03-17 07:11:00,2024-03-17 07:38:00,4,1,9,1,,27,175.5,0,,0,175.5
1149,2024-03-17 08:59:00,2024-03-17 09:54:00,12,3,9,1,,55,357.5,47000,20.0,1,47357.5
1150,2024-03-17 13:39:00,2024-03-17 14:27:00,10,3,8,1,,48,336.0,0,,0,336.0
1151,2024-03-18 00:36:00,2024-03-18 06:00:00,3,1,6,2,317.0,324,1728.0,0,,0,1728.0
1152,2024-03-18 06:20:00,2024-03-18 06:49:00,6,2,6,1,,29,154.67,0,,0,154.67
1153,2024-03-18 08:57:00,2024-03-18 09:40:00,11,3,7,1,,43,250.83,0,,0,250.83
1154,2024-03-21 21:53:00,2024-03-21 22:41:00,9,3,9,1,,48,312.0,0,,0,312.0
1155,2024-03-21 22:28:00,2024-03-22 00:00:00,6,2,9,2,318.0,92,598.0,2700,3.0,3,3298.0
1156,2024-03-22 07:27:00,2024-03-22 08:08:00,2,1,6,1,,41,218.67,0,,0,218.67
1157,2024-03-22 15:26:00,2024-03-22 17:36:00,12,3,7,1,,130,758.33,0,,0,758.33
1158,2024-03-23 19:57:00,2024-03-23 20:18:00,3,1,7,1,,21,122.5,0,,0,122.5
1159,2024-03-24 16:26:00,2024-03-24 21:00:00,2,1,4,2,319.0,274,1461.33,19600,14.0,2,21061.33
1160,2024-03-25 06:45:00,2024-03-25 07:35:00,1,1,4,1,,50,266.67,0,,0,266.67
1161,2024-03-25 10:15:00,2024-03-25 10:46:00,5,2,7,1,,31,180.83,0,,0,180.83
1162,2024-03-26 20:22:00,2024-03-26 21:01:00,7,2,3,1,,39,227.5,0,,0,227.5
1163,2024-03-28 17:19:00,2024-03-28 17:45:00,4,1,5,1,,26,151.67,0,,0,151.67
1164,2024-03-28 20:17:00,2024-03-29 00:00:00,11,3,9,2,320.0,223,1449.5,0,,0,1449.5
1165,2024-03-29 07:30:00,2024-03-29 08:03:00,12,3,3,1,,33,192.5,0,,0,192.5
1166,2024-03-29 11:56:00,2024-03-29 13:00:00,10,3,3,2,321.0,64,373.33,3200,8.0,1,3573.33
1167,2024-03-29 14:25:00,2024-03-29 15:04:00,11,3,9,1,,39,253.5,0,,0,253.5
1168,2024-03-29 20:52:00,2024-03-29 21:21:00,8,2,6,1,,29,154.67,0,,0,154.67
1169,2024-03-31 11:17:00,2024-03-31 11:38:00,10,3,9,1,,21,136.5,0,,0,136.5
1170,2024-03-31 11:25:00,2024-03-31 11:48:00,6,2,8,1,,23,161.0,0,,0,161.0
1171,2024-03-31 13:34:00,2024-03-31 19:00:00,5,2,1,2,322.0,326,2988.33,0,,0,2988.33
1172,2024-04-01 10:40:00,2024-04-01 11:11:00,2,1,3,1,,31,180.83,0,,0,180.83
1173,2024-04-03 18:23:00,2024-04-03 19:00:00,9,3,10,1,,37,240.5,0,,0,240.5
1174,2024-04-04 06:50:00,2024-04-04 07:45:00,3,1,4,1,,55,293.33,16000,13.0,1,16293.33
1175,2024-04-05 12:45:00,2024-04-05 17:00:00,8,2,2,2,323.0,255,1572.5,18500,10.0,1,20072.5
1176,2024-04-06 07:03:00,2024-04-06 07:52:00,7,2,2,1,,49,302.17,0,,0,302.17
1177,2024-04-07 06:51:00,2024-04-07 07:31:00,1,1,8,1,,40,280.0,0,,0,280.0
1178,2024-04-07 07:13:00,2024-04-07 08:08:00,5,2,2,1,,55,339.17,8700,15.0,1,9039.17
1179,2024-04-08 22:18:00,2024-04-09 04:00:00,3,1,2,2,324.0,342,2109.0,55000,17.0,1,57109.0
1180,2024-04-09 08:02:00,2024-04-09 08:45:00,11,3,6,1,,43,229.33,0,,0,229.33
1181,2024-04-09 11:16:00,2024-04-09 12:11:00,8,2,4,1,,55,293.33,0,,0,293.33
1182,2024-04-10 11:57:00,2024-04-10 12:38:00,4,1,4,1,,41,218.67,22000,11.0,1,22218.67
1183,2024-04-11 08:00:00,2024-04-11 08:43:00,6,2,10,1,,43,279.5,19600,14.0,2,19879.5
1184,2024-04-11 13:58:00,2024-04-11 17:27:00,8,2,10,1,,209,1358.5,3600,4.0,3,4958.5
1185,2024-04-11 19:25:00,2024-04-11 20:11:00,2,1,10,1,,46,299.0,0,,0,299.0
1186,2024-04-12 04:30:00,2024-04-12 14:00:00,4,1,7,2,325.0,570,3325.0,47000,20.0,1,50325.0
1187,2024-04-12 06:53:00,2024-04-12 07:50:00,10,3,5,1,,57,332.5,0,,0,332.5
1188,2024-04-12 20:11:00,2024-04-12 21:07:00,12,3,5,1,,56,326.67,0,,0,326.67
1189,2024-04-13 05:59:00,2024-04-13 12:00:00,12,3,1,2,326.0,361,3309.17,22000,11.0,1,25309.17
1190,2024-04-13 13:25:00,2024-04-13 14:13:00,9,3,2,1,,48,296.0,4800,7.0,1,5096.0
1191,2024-04-13 19:22:00,2024-04-14 00:00:00,2,1,10,2,327.0,278,1807.0,14400,7.0,3,16207.0
1192,2024-04-15 08:44:00,2024-04-15 13:05:00,3,1,9,1,,261,1696.5,0,,0,1696.5
1193,2024-04-15 13:12:00,2024-04-15 18:00:00,6,2,7,2,328.0,288,1680.0,37500,9.0,3,39180.0
1194,2024-04-15 18:20:00,2024-04-15 18:50:00,3,1,9,1,,30,195.0,0,,0,195.0
1195,2024-04-15 19:12:00,2024-04-15 21:55:00,11,3,8,1,,163,1141.0,19500,12.0,1,20641.0
1196,2024-04-16 22:40:00,2024-04-17 02:00:00,1,1,1,2,329.0,200,1833.33,60000,18.0,1,61833.33
1197,2024-04-17 21:02:00,2024-04-17 21:39:00,1,1,10,1,,37,240.5,0,,0,240.5
1198,2024-04-18 18:01:00,2024-04-18 18:41:00,5,2,3,1,,40,233.33,8700,15.0,1,8933.33
1199,2024-04-19 00:45:00,2024-04-19 04:00:00,10,3,6,2,330.0,195,1040.0,0,,0,1040.0
1200,2024-04-19 07:36:00,2024-04-19 08:14:00,7,2,9,1,,38,247.0,0,,0,247.0
1201,2024-04-19 08:46:00,2024-04-19 09:43:00,8,2,2,1,,57,351.5,42000,16.0,1,42351.5
1202,2024-04-20 17:41:00,2024-04-20 18:14:00,4,1,3,1,,33,192.5,0,,0,192.5
1203,2024-04-21 15:26:00,2024-04-21 16:01:00,11,3,2,1,,35,215.83,0,,0,215.83
1204,2024-04-22 12:23:00,2024-04-22 18:38:00,10,3,10,1,,375,2437.5,10500,5.0,3,12937.5
1205,2024-04-22 14:46:00,2024-04-22 15:27:00,2,1,9,1,,41,266.5,0,,0,266.5
1206,2024-04-23 00:07:00,2024-04-23 06:00:00,7,2,5,2,331.0,353,2059.17,22000,11.0,1,24059.17
1207,2024-04-24 11:40:00,2024-04-24 12:30:00,6,2,5,1,,50,291.67,9600,7.0,2,9891.67
1208,2024-04-24 11:57:00,2024-04-24 12:21:00,9,3,10,1,,24,156.0,0,,0,156.0
1209,2024-04-25 00:07:00,2024-04-25 02:00:00,9,3,2,2,332.0,113,696.83,0,,0,696.83
1210,2024-04-25 16:30:00,2024-04-25 17:16:00,10,3,4,1,,46,245.33,60000,18.0,1,60245.33
1211,2024-04-26 12:23:00,2024-04-26 13:03:00,12,3,6,1,,40,213.33,0,,0,213.33
1212,2024-04-27 21:35:00,2024-04-27 22:33:00,3,1,9,1,,58,377.0,0,,0,377.0
1213,2024-04-28 20:53:00,2024-04-28 21:15:00,1,1,9,1,,22,143.0,0,,0,143.0
1214,2024-04-30 14:08:00,2024-04-30 14:28:00,5,2,4,1,,20,106.67,19500,12.0,1,19606.67
1215,2024-04-30 22:45:00,2024-05-01 06:00:00,11,3,7,2,333.0,435,2537.5,42000,16.0,1,44537.5
1216,2024-05-02 06:32:00,2024-05-02 07:03:00,7,2,4,1,,31,165.33,0,,0,165.33
1217,2024-05-02 11:51:00,2024-05-02 12:34:00,8,2,10,1,,43,279.5,0,,0,279.5
1218,2024-05-03 12:11:00,2024-05-03 12:43:00,4,1,10,1,,32,208.0,0,,0,208.0
1219,2024-05-03 17:40:00,2024-05-03 18:25:00,11,3,3,1,,45,262.5,0,,0,262.5
1220,2024-05-04 09:20:00,2024-05-04 10:09:00,6,2,9,1,,49,318.5,0,,0,318.5
1221,2024-05-04 18:21:00,2024-05-05 01:29:00,7,2,8,1,,428,2996.0,0,,0,2996.0
1222,2024-05-04 20:47:00,2024-05-04 21:23:00,2,1,5,1,,36,210.0,0,,0,210.0
1223,2024-05-07 07:24:00,2024-05-07 13:00:00,3,1,7,2,334.0,336,1960.0,3200,8.0,1,5160.0
1224,2024-05-07 13:13:00,2024-05-07 14:06:00,12,3,7,1,,53,309.17,0,,0,309.17
1225,2024-05-07 16:49:00,2024-05-07 21:00:00,8,2,6,2,335.0,251,1338.67,0,,0,1338.67
1226,2024-05-08 00:31:00,2024-05-08 09:00:00,4,1,9,2,336.0,509,3308.5,19500,12.0,1,22808.5
1227,2024-05-08 07:25:00,2024-05-08 08:04:00,9,3,10,1,,39,253.5,8700,15.0,1,8953.5
1228,2024-05-09 11:33:00,2024-05-09 12:16:00,3,1,7,1,,43,250.83,0,,0,250.83
1229,2024-05-09 16:34:00,2024-05-09 17:24:00,10,3,2,1,,50,308.33,0,,0,308.33
1230,2024-05-09 21:46:00,2024-05-09 22:27:00,1,1,8,1,,41,287.0,0,,0,287.0
1231,2024-05-12 12:01:00,2024-05-12 12:49:00,7,2,10,1,,48,312.0,0,,0,312.0
1232,2024-05-13 19:22:00,2024-05-13 20:07:00,5,2,5,1,,45,262.5,0,,0,262.5
1233,2024-05-14 09:11:00,2024-05-14 09:53:00,11,3,5,1,,42,245.0,0,,0,245.0
1234,2024-05-14 13:48:00,2024-05-14 14:42:00,2,1,5,1,,54,315.0,0,,0,315.0
1235,2024-05-15 15:59:00,2024-05-15 16:44:00,8,2,7,1,,45,262.5,4200,6.0,1,4462.5
1236,2024-05-16 04:52:00,2024-05-16 09:00:00,6,2,8,2,337.0,248,1736.0,10500,5.0,3,12236.0
1237,2024-05-17 08:57:00,2024-05-17 09:35:00,4,1,8,1,,38,266.0,0,,0,266.0
1238,2024-05-17 11:40:00,2024-05-17 18:00:00,10,3,9,2,338.0,380,2470.0,94000,20.0,2,96470.0
1239,2024-05-17 15:29:00,2024-05-17 16:10:00,6,2,8,1,,41,287.0,0,,0,287.0
1240,2024-05-18 16:48:00,2024-05-18 17:19:00,9,3,8,1,,31,217.0,0,,0,217.0
1241,2024-05-18 18:51:00,2024-05-19 01:00:00,1,1,8,2,339.0,369,2583.0,4200,6.0,1,6783.0
1242,2024-05-19 08:59:00,2024-05-19 11:31:00,1,1,2,1,,152,937.33,37500,9.0,3,38437.33
1243,2024-05-20 18:35:00,2024-05-20 19:16:00,12,3,5,1,,41,239.17,0,,0,239.17
1244,2024-05-20 20:26:00,2024-05-20 20:47:00,1,1,2,1,,21,129.5,0,,0,129.5
1245,2024-05-21 08:34:00,2024-05-21 14:00:00,12,3,10,2,340.0,326,2119.0,0,,0,2119.0
1246,2024-05-21 09:10:00,2024-05-21 09:50:00,10,3,4,1,,40,213.33,47000,20.0,1,47213.33
1247,2024-05-21 11:09:00,2024-05-21 16:00:00,2,1,4,2,341.0,291,1552.0,180000,18.0,3,181552.0
1248,2024-05-21 17:13:00,2024-05-22 00:00:00,7,2,4,2,342.0,407,2170.67,1800,1.0,1,3970.67
1249,2024-05-22 16:58:00,2024-05-22 20:00:00,5,2,2,2,343.0,182,1122.33,2400,2.0,1,3522.33
1250,2024-05-23 07:50:00,2024-05-23 08:20:00,7,2,3,1,,30,175.0,9800,14.0,1,9975.0
1251,2024-05-23 13:32:00,2024-05-23 14:27:00,3,1,5,1,,55,320.83,900,3.0,1,1220.83
